sample_year,analysis_value,,,,,,
1987,348.88,,,,,,
1987,348.597,,,,,,
1987,348.633,,,,,,
1987,348.59,,,,,,
1987,348.51,,,,,,
1987,349.4,,,,,,
1987,349.65,,,,,,
1987,348.507,,,,,,
1987,348.447,,,,,,
1987,349.62,,,,,,
1987,349.34,,,,,,
1987,349.32,,,,,,
1987,349.5,,,,,,
1987,349.213,,,,,,
1987,349.35,,,,,,
1987,350.3,,,,,,
1987,350.47,,,,,,
1987,350.247,,,,,,
1987,350.493,,,,,,
1987,350.12,,,,,,
1987,350.22,,,,,,
1987,351.15,,,,,,
1987,351.24,,,,,,
1987,350.78,,,,,,
1987,350.89,,,,,,
1987,350.77,,,,,,
1987,350.803,,,,,,
1987,349.84,,,,,,
1987,349.73,,,,,,
1987,349.73,,,,,,
1987,349.71,,,,,,
1987,349.673,,,,,,
1987,349.703,,,,,,
1987,351.41,,,,,,
1987,344.5,,,,,,
1987,351.46,,,,,,
1987,351.27,,,,,,
1987,351.373,,,,,,
1987,351.4,,,,,,
1987,352.1,,,,,,
1987,352.16,,,,,,
1987,350.89,,,,,,
1987,351.07,,,,,,
1987,351.143,,,,,,
1987,351.183,,,,,,
1987,351.59,,,,,,
1987,351.45,,,,,,
1987,350.95,,,,,,
1987,350.94,,,,,,
1987,350.623,,,,,,
1987,351.137,,,,,,
1987,352.41,,,,,,
1987,352.43,,,,,,
1987,352.37,,,,,,
1987,352.28,,,,,,
1987,352.063,,,,,,
1987,352.063,,,,,,
1987,352.18,,,,,,
1987,351.94,,,,,,
1987,351.95,,,,,,
1987,351.81,,,,,,
1987,351.64,,,,,,
1987,351.773,,,,,,
1987,352.08,,,,,,
1987,352.01,,,,,,
1987,351.647,,,,,,
1987,351.633,,,,,,
1987,352.32,,,,,,
1987,352.17,,,,,,
1987,353.62,,,,,,
1987,351.57,,,,,,
1987,351.4,,,,,,
1987,351.32,,,,,,
1987,351.94,,,,,,
1987,351.97,,,,,,
1987,351.83,,,,,,
1987,351.53,,,,,,
1987,351.543,,,,,,
1987,351.543,,,,,,
1987,351.9,,,,,,
1987,352.36,,,,,,
1987,351.26,,,,,,
1987,351.31,,,,,,
1987,351.323,,,,,,
1987,351.347,,,,,,
1987,351.74,,,,,,
1987,351.65,,,,,,
1987,350.62,,,,,,
1987,350.62,,,,,,
1987,350.55,,,,,,
1987,350.473,,,,,,
1987,350.87,,,,,,
1987,350.83,,,,,,
1987,351.06,,,,,,
1987,350.95,,,,,,
1987,351.073,,,,,,
1987,351.053,,,,,,
1987,351.4,,,,,,
1987,351.65,,,,,,
1987,349.99,,,,,,
1987,349.8,,,,,,
1987,350.02,,,,,,
1987,349.9,,,,,,
1987,349.737,,,,,,
1987,349.57,,,,,,
1987,350.57,,,,,,
1987,350.46,,,,,,
1987,350.59,,,,,,
1987,351.92,,,,,,
1987,350.283,,,,,,
1987,350.297,,,,,,
1987,349.87,,,,,,
1987,349.79,,,,,,
1987,350.05,,,,,,
1987,349.58,,,,,,
1987,349.467,,,,,,
1987,349.533,,,,,,
1987,349.59,,,,,,
1987,349.99,,,,,,
1987,349.72,,,,,,
1987,349.68,,,,,,
1987,349.657,,,,,,
1987,349.673,,,,,,
1987,349.11,,,,,,
1987,348.93,,,,,,
1987,349.17,,,,,,
1987,349.18,,,,,,
1987,348.933,,,,,,
1987,348.913,,,,,,
1987,347.02,,,,,,
1987,347.02,,,,,,
1987,346.64,,,,,,
1987,347.04,,,,,,
1987,345.72,,,,,,
1987,345.757,,,,,,
1987,348.05,,,,,,
1987,348.41,,,,,,
1987,347.603,,,,,,
1987,347.437,,,,,,
1987,347.82,,,,,,
1987,347.91,,,,,,
1987,348.34,,,,,,
1987,348.19,,,,,,
1987,348.21,,,,,,
1987,348.15,,,,,,
1987,347.697,,,,,,
1987,347.477,,,,,,
1987,346.78,,,,,,
1987,346.53,,,,,,
1987,346.24,,,,,,
1987,345.82,,,,,,
1987,345.89,,,,,,
1987,345.537,,,,,,
1987,346.63,,,,,,
1987,348.24,,,,,,
1987,-999.99,,,,,,
1987,-999.99,,,,,,
1987,346.907,,,,,,
1987,346.857,,,,,,
1987,-999.99,,,,,,
1987,-999.99,,,,,,
1987,-999.99,,,,,,
1987,-999.99,,,,,,
1987,346.433,,,,,,
1987,346.473,,,,,,
1987,-999.99,,,,,,
1987,-999.99,,,,,,
1987,346.98,,,,,,
1987,346.983,,,,,,
1987,346.92,,,,,,
1987,346.89,,,,,,
1987,347.78,,,,,,
1987,347.79,,,,,,
1987,-999.99,,,,,,
1987,346.45,,,,,,
1987,346.203,,,,,,
1987,346.243,,,,,,
1987,353.22,,,,,,
1987,345.92,,,,,,
1987,345.92,,,,,,
1987,345.86,,,,,,
1987,345.82,,,,,,
1987,345.9,,,,,,
1987,346.96,,,,,,
1987,346.94,,,,,,
1987,347.65,,,,,,
1987,347.28,,,,,,
1987,346.757,,,,,,
1987,346.72,,,,,,
1987,347.01,,,,,,
1987,346.83,,,,,,
1987,346.767,,,,,,
1987,346.707,,,,,,
1987,346.98,,,,,,
1987,346.89,,,,,,
1987,347.24,,,,,,
1987,347.23,,,,,,
1987,347.15,,,,,,
1987,347.217,,,,,,
1987,347.36,,,,,,
1987,347.31,,,,,,
1987,347.22,,,,,,
1987,346.93,,,,,,
1987,347.18,,,,,,
1987,347.14,,,,,,
1987,346.857,,,,,,
1987,346.817,,,,,,
1987,347.99,,,,,,
1987,347.85,,,,,,
1987,347.95,,,,,,
1987,347.92,,,,,,
1987,347.707,,,,,,
1987,347.673,,,,,,
1987,347.46,,,,,,
1987,347.5,,,,,,
1987,347.55,,,,,,
1987,347.43,,,,,,
1987,347.45,,,,,,
1987,347.447,,,,,,
1987,348.51,,,,,,
1987,348.55,,,,,,
1987,348.6,,,,,,
1987,348.64,,,,,,
1987,348.61,,,,,,
1987,348.577,,,,,,
1987,349.44,,,,,,
1987,349.29,,,,,,
1987,348.917,,,,,,
1987,348.99,,,,,,
1987,349.02,,,,,,
1987,348.98,,,,,,
1987,349.52,,,,,,
1987,349.41,,,,,,
1987,349.38,,,,,,
1987,349.69,,,,,,
1987,349.663,,,,,,
1987,349.527,,,,,,
1987,349.42,,,,,,
1987,349.85,,,,,,
1987,348.687,,,,,,
1987,348.687,,,,,,
1987,349.02,,,,,,
1987,354.7,,,,,,
1987,349.52,,,,,,
1987,349.47,,,,,,
1987,349.65,,,,,,
1987,349.92,,,,,,
1987,349.447,,,,,,
1987,349.33,,,,,,
1987,350.11,,,,,,
1987,349.94,,,,,,
1987,349.73,,,,,,
1987,349.84,,,,,,
1987,349.677,,,,,,
1987,350.097,,,,,,
1987,349.57,,,,,,
1987,349.56,,,,,,
1987,349.7,,,,,,
1987,349.55,,,,,,
1987,349.51,,,,,,
1987,349.603,,,,,,
1988,350.24,,,,,,
1988,350.39,,,,,,
1988,350.27,,,,,,
1988,350.26,,,,,,
1988,350.197,,,,,,
1988,350.193,,,,,,
1988,-999.99,,,,,,
1988,349.98,,,,,,
1988,350.11,,,,,,
1988,349.95,,,,,,
1988,349.787,,,,,,
1988,349.91,,,,,,
1988,350.42,,,,,,
1988,350.45,,,,,,
1988,350.4,,,,,,
1988,350.3,,,,,,
1988,350.297,,,,,,
1988,350.28,,,,,,
1988,350.96,,,,,,
1988,350.81,,,,,,
1988,351.24,,,,,,
1988,351.08,,,,,,
1988,351.057,,,,,,
1988,351.073,,,,,,
1988,346.1,,,,,,
1988,351.86,,,,,,
1988,354.25,,,,,,
1988,354.69,,,,,,
1988,351.933,,,,,,
1988,348.625,,,,,,
1988,351.37,,,,,,
1988,351.26,,,,,,
1988,351.13,,,,,,
1988,351.3,,,,,,
1988,351.223,,,,,,
1988,351.233,,,,,,
1988,351.34,,,,,,
1988,351.46,,,,,,
1988,351.29,,,,,,
1988,351.49,,,,,,
1988,351.203,,,,,,
1988,351.26,,,,,,
1988,352.76,,,,,,
1988,330.25,,,,,,
1988,352.5,,,,,,
1988,352.4,,,,,,
1988,352.53,,,,,,
1988,352.52,,,,,,
1988,-999.99,,,,,,
1988,352.82,,,,,,
1988,352.52,,,,,,
1988,352.59,,,,,,
1988,352.63,,,,,,
1988,352.693,,,,,,
1988,352.27,,,,,,
1988,352.22,,,,,,
1988,352,,,,,,
1988,352.89,,,,,,
1988,351.993,,,,,,
1988,352.04,,,,,,
1988,352.56,,,,,,
1988,352.6,,,,,,
1988,352.3,,,,,,
1988,352.34,,,,,,
1988,352.157,,,,,,
1988,352.237,,,,,,
1988,352.48,,,,,,
1988,353.39,,,,,,
1988,-999.99,,,,,,
1988,352.54,,,,,,
1988,352.293,,,,,,
1988,352.277,,,,,,
1988,-999.99,,,,,,
1988,353.59,,,,,,
1988,353.57,,,,,,
1988,353.52,,,,,,
1988,353.49,,,,,,
1988,353.493,,,,,,
1988,353.19,,,,,,
1988,353.12,,,,,,
1988,353.17,,,,,,
1988,353.33,,,,,,
1988,353.21,,,,,,
1988,353.17,,,,,,
1988,353.88,,,,,,
1988,353.86,,,,,,
1988,353.8,,,,,,
1988,353.72,,,,,,
1988,353,,,,,,
1988,356.26,,,,,,
1988,354.41,,,,,,
1988,355.07,,,,,,
1988,355.04,,,,,,
1988,354.41,,,,,,
1988,354.29,,,,,,
1988,354.29,,,,,,
1988,354.91,,,,,,
1988,354.82,,,,,,
1988,365.4,,,,,,
1988,354.76,,,,,,
1988,354.62,,,,,,
1988,354.623,,,,,,
1988,353.91,,,,,,
1988,353.81,,,,,,
1988,353.91,,,,,,
1988,353.88,,,,,,
1988,353.78,,,,,,
1988,353.767,,,,,,
1988,354.39,,,,,,
1988,354.48,,,,,,
1988,354.49,,,,,,
1988,354.59,,,,,,
1988,354.333,,,,,,
1988,354.273,,,,,,
1988,-999.99,,,,,,
1988,354.45,,,,,,
1988,354.37,,,,,,
1988,354.63,,,,,,
1988,354.067,,,,,,
1988,354.09,,,,,,
1988,354.66,,,,,,
1988,354.66,,,,,,
1988,354.64,,,,,,
1988,354.87,,,,,,
1988,354.66,,,,,,
1988,354.707,,,,,,
1988,353.86,,,,,,
1988,354.05,,,,,,
1988,354.14,,,,,,
1988,354.01,,,,,,
1988,353.733,,,,,,
1988,353.787,,,,,,
1988,354.59,,,,,,
1988,354.51,,,,,,
1988,355.09,,,,,,
1988,355.03,,,,,,
1988,354.55,,,,,,
1988,354.54,,,,,,
1988,353.72,,,,,,
1988,353.87,,,,,,
1988,353.9,,,,,,
1988,353.82,,,,,,
1988,353.72,,,,,,
1988,353.68,,,,,,
1988,353.49,,,,,,
1988,353.39,,,,,,
1988,353.28,,,,,,
1988,353.41,,,,,,
1988,353.21,,,,,,
1988,353.133,,,,,,
1988,353.79,,,,,,
1988,354.05,,,,,,
1988,353.79,,,,,,
1988,353.91,,,,,,
1988,353.36,,,,,,
1988,353.393,,,,,,
1988,352.75,,,,,,
1988,353.21,,,,,,
1988,352.78,,,,,,
1988,352.56,,,,,,
1988,352.517,,,,,,
1988,352.557,,,,,,
1988,352.26,,,,,,
1988,352.18,,,,,,
1988,353.11,,,,,,
1988,352.51,,,,,,
1988,352.147,,,,,,
1988,352.16,,,,,,
1988,352.08,,,,,,
1988,352.19,,,,,,
1988,352.11,,,,,,
1988,352.24,,,,,,
1988,351.943,,,,,,
1988,351.98,,,,,,
1988,351.91,,,,,,
1988,351.77,,,,,,
1988,352.05,,,,,,
1988,351.84,,,,,,
1988,351.633,,,,,,
1988,351.59,,,,,,
1988,351.31,,,,,,
1988,351.38,,,,,,
1988,351.42,,,,,,
1988,351.49,,,,,,
1988,351.127,,,,,,
1988,351.127,,,,,,
1988,350.74,,,,,,
1988,350.77,,,,,,
1988,351.2,,,,,,
1988,351.01,,,,,,
1988,350.603,,,,,,
1988,350.687,,,,,,
1988,350.47,,,,,,
1988,350.3,,,,,,
1988,351,,,,,,
1988,350.61,,,,,,
1988,350.113,,,,,,
1988,350.14,,,,,,
1988,-999.99,,,,,,
1988,-999.99,,,,,,
1988,348.96,,,,,,
1988,348.9,,,,,,
1988,348.687,,,,,,
1988,348.75,,,,,,
1988,349.61,,,,,,
1988,349.57,,,,,,
1988,348.78,,,,,,
1988,348.97,,,,,,
1988,348.643,,,,,,
1988,348.54,,,,,,
1988,348.72,,,,,,
1988,348.9,,,,,,
1988,349.11,,,,,,
1988,349.69,,,,,,
1988,348.89,,,,,,
1988,348.733,,,,,,
1988,348.86,,,,,,
1988,348.82,,,,,,
1988,348.49,,,,,,
1988,348.79,,,,,,
1988,348.827,,,,,,
1988,348.893,,,,,,
1988,348.99,,,,,,
1988,349.03,,,,,,
1988,349.35,,,,,,
1988,349.2,,,,,,
1988,349.203,,,,,,
1988,349.14,,,,,,
1988,348.96,,,,,,
1988,349.03,,,,,,
1988,349.21,,,,,,
1988,350.14,,,,,,
1988,348.773,,,,,,
1988,348.83,,,,,,
1988,348.89,,,,,,
1988,348.89,,,,,,
1988,348.83,,,,,,
1988,349.15,,,,,,
1988,348.703,,,,,,
1988,348.887,,,,,,
1988,348.93,,,,,,
1988,348.78,,,,,,
1988,348.91,,,,,,
1988,348.96,,,,,,
1988,348.577,,,,,,
1988,348.62,,,,,,
1988,349.39,,,,,,
1988,349.49,,,,,,
1988,349.44,,,,,,
1988,349.5,,,,,,
1988,349.29,,,,,,
1988,349.317,,,,,,
1988,349.69,,,,,,
1988,349.9,,,,,,
1988,349.76,,,,,,
1988,349.72,,,,,,
1988,349.643,,,,,,
1988,349.687,,,,,,
1988,350.65,,,,,,
1988,350.58,,,,,,
1988,-999.99,,,,,,
1988,350.13,,,,,,
1988,349.493,,,,,,
1988,349.513,,,,,,
1988,349.71,,,,,,
1988,349.65,,,,,,
1988,349.68,,,,,,
1988,349.6,,,,,,
1988,349.76,,,,,,
1988,349.83,,,,,,
1988,350.25,,,,,,
1988,350.22,,,,,,
1988,350.52,,,,,,
1988,350.81,,,,,,
1988,350.14,,,,,,
1988,350.23,,,,,,
1988,350.6,,,,,,
1988,350.56,,,,,,
1988,375.83,,,,,,
1988,351.44,,,,,,
1988,350.58,,,,,,
1988,350.6,,,,,,
1988,350.5,,,,,,
1988,350.67,,,,,,
1988,350.93,,,,,,
1988,350.71,,,,,,
1988,350.62,,,,,,
1988,350.85,,,,,,
1988,350.8,,,,,,
1988,350.63,,,,,,
1988,350.64,,,,,,
1988,351.56,,,,,,
1988,351.55,,,,,,
1988,351.68,,,,,,
1988,351.77,,,,,,
1988,351.54,,,,,,
1988,351.5,,,,,,
1988,351.38,,,,,,
1988,351.42,,,,,,
1988,353.11,,,,,,
1988,351.55,,,,,,
1988,351.31,,,,,,
1988,351.34,,,,,,
1988,353.27,,,,,,
1988,353.2,,,,,,
1988,353.2,,,,,,
1988,353.13,,,,,,
1988,353.41,,,,,,
1988,353.53,,,,,,
1989,352.78,,,,,,
1989,352.92,,,,,,
1989,352.86,,,,,,
1989,352.83,,,,,,
1989,352.6,,,,,,
1989,352.54,,,,,,
1989,352.52,,,,,,
1989,352.55,,,,,,
1989,352.64,,,,,,
1989,352.62,,,,,,
1989,352.6,,,,,,
1989,352.61,,,,,,
1989,352.7,,,,,,
1989,352.85,,,,,,
1989,352.87,,,,,,
1989,352.64,,,,,,
1989,352.65,,,,,,
1989,352.78,,,,,,
1989,352.96,,,,,,
1989,353.15,,,,,,
1989,352.88,,,,,,
1989,352.78,,,,,,
1989,352.48,,,,,,
1989,352.88,,,,,,
1989,353.02,,,,,,
1989,353.12,,,,,,
1989,353.76,,,,,,
1989,353.82,,,,,,
1989,353.5,,,,,,
1989,353.51,,,,,,
1989,353.33,,,,,,
1989,352.32,,,,,,
1989,352.32,,,,,,
1989,352.43,,,,,,
1989,352.39,,,,,,
1989,352.38,,,,,,
1989,353.31,,,,,,
1989,353.15,,,,,,
1989,353.05,,,,,,
1989,353.29,,,,,,
1989,353.17,,,,,,
1989,353.27,,,,,,
1989,353.83,,,,,,
1989,353.72,,,,,,
1989,353.83,,,,,,
1989,353.77,,,,,,
1989,353.74,,,,,,
1989,353.68,,,,,,
1989,353.88,,,,,,
1989,353.63,,,,,,
1989,353.62,,,,,,
1989,353.7,,,,,,
1989,353.74,,,,,,
1989,354.08,,,,,,
1989,353.54,,,,,,
1989,353.53,,,,,,
1989,353.45,,,,,,
1989,353.66,,,,,,
1989,353.52,,,,,,
1989,353.41,,,,,,
1989,353.28,,,,,,
1989,353.23,,,,,,
1989,353.28,,,,,,
1989,353.35,,,,,,
1989,353.32,,,,,,
1989,353.16,,,,,,
1989,357.56,,,,,,
1989,354.67,,,,,,
1989,354.6,,,,,,
1989,354.56,,,,,,
1989,354.33,,,,,,
1989,354.32,,,,,,
1989,355.22,,,,,,
1989,355.17,,,,,,
1989,355.1,,,,,,
1989,355.26,,,,,,
1989,355.07,,,,,,
1989,355.02,,,,,,
1989,354.38,,,,,,
1989,354.16,,,,,,
1989,354.03,,,,,,
1989,354.04,,,,,,
1989,354.09,,,,,,
1989,354.07,,,,,,
1989,355.42,,,,,,
1989,355.59,,,,,,
1989,355.67,,,,,,
1989,355.58,,,,,,
1989,355.38,,,,,,
1989,355.27,,,,,,
1989,366.05,,,,,,
1989,356.69,,,,,,
1989,357,,,,,,
1989,356.66,,,,,,
1989,356.73,,,,,,
1989,356.72,,,,,,
1989,357.18,,,,,,
1989,357.29,,,,,,
1989,356.91,,,,,,
1989,356.89,,,,,,
1989,356.65,,,,,,
1989,356.55,,,,,,
1989,355.24,,,,,,
1989,355.29,,,,,,
1989,355.34,,,,,,
1989,355.21,,,,,,
1989,355.23,,,,,,
1989,355.18,,,,,,
1989,356.32,,,,,,
1989,356.08,,,,,,
1989,356.21,,,,,,
1989,356.25,,,,,,
1989,356.13,,,,,,
1989,356.05,,,,,,
1989,355.8,,,,,,
1989,355.78,,,,,,
1989,356.01,,,,,,
1989,355.84,,,,,,
1989,355.75,,,,,,
1989,355.69,,,,,,
1989,356.37,,,,,,
1989,356.55,,,,,,
1989,356.29,,,,,,
1989,356.34,,,,,,
1989,356.12,,,,,,
1989,356.11,,,,,,
1989,356,,,,,,
1989,356.07,,,,,,
1989,355.99,,,,,,
1989,356.35,,,,,,
1989,356.12,,,,,,
1989,356,,,,,,
1989,355.46,,,,,,
1989,355.31,,,,,,
1989,355.87,,,,,,
1989,356.36,,,,,,
1989,355.24,,,,,,
1989,355.21,,,,,,
1989,356.19,,,,,,
1989,356.21,,,,,,
1989,356.36,,,,,,
1989,356.23,,,,,,
1989,356.09,,,,,,
1989,356.1,,,,,,
1989,355.04,,,,,,
1989,355.07,,,,,,
1989,354.89,,,,,,
1989,355,,,,,,
1989,355.13,,,,,,
1989,355.07,,,,,,
1989,354.04,,,,,,
1989,354.13,,,,,,
1989,354.12,,,,,,
1989,354.19,,,,,,
1989,354.29,,,,,,
1989,354.41,,,,,,
1989,354.76,,,,,,
1989,355.28,,,,,,
1989,354.85,,,,,,
1989,354.85,,,,,,
1989,355.01,,,,,,
1989,355.14,,,,,,
1989,354.66,,,,,,
1989,354.81,,,,,,
1989,353.68,,,,,,
1989,353.75,,,,,,
1989,353.79,,,,,,
1989,353.68,,,,,,
1989,354.01,,,,,,
1989,353.9,,,,,,
1989,353.8,,,,,,
1989,353.69,,,,,,
1989,353.98,,,,,,
1989,353.9,,,,,,
1989,353.82,,,,,,
1989,353.78,,,,,,
1989,354.06,,,,,,
1989,353.86,,,,,,
1989,353.94,,,,,,
1989,354,,,,,,
1989,352.87,,,,,,
1989,352.9,,,,,,
1989,353.04,,,,,,
1989,353.1,,,,,,
1989,353.47,,,,,,
1989,353.75,,,,,,
1989,353.4,,,,,,
1989,353.22,,,,,,
1989,352.64,,,,,,
1989,352.67,,,,,,
1989,352.5,,,,,,
1989,352.44,,,,,,
1989,351.86,,,,,,
1989,352.01,,,,,,
1989,352.32,,,,,,
1989,352.06,,,,,,
1989,352.33,,,,,,
1989,352.43,,,,,,
1989,352.46,,,,,,
1989,352.25,,,,,,
1989,352.45,,,,,,
1989,352.46,,,,,,
1989,352.71,,,,,,
1989,352.66,,,,,,
1989,351.28,,,,,,
1989,351.03,,,,,,
1989,351.25,,,,,,
1989,351.35,,,,,,
1989,351.04,,,,,,
1989,351.05,,,,,,
1989,350.68,,,,,,
1989,350.79,,,,,,
1989,350.06,,,,,,
1989,349.95,,,,,,
1989,349.78,,,,,,
1989,349.89,,,,,,
1989,349.89,,,,,,
1989,349.78,,,,,,
1989,349.93,,,,,,
1989,349.92,,,,,,
1989,349.81,,,,,,
1989,349.88,,,,,,
1989,350.08,,,,,,
1989,350.1,,,,,,
1989,350.35,,,,,,
1989,350.16,,,,,,
1989,350.08,,,,,,
1989,350.1,,,,,,
1989,349.66,,,,,,
1989,349.74,,,,,,
1989,349.62,,,,,,
1989,349.54,,,,,,
1989,349.35,,,,,,
1989,349.52,,,,,,
1989,349.51,,,,,,
1989,349.6,,,,,,
1989,349.96,,,,,,
1989,349.81,,,,,,
1989,349.71,,,,,,
1989,349.95,,,,,,
1989,349.44,,,,,,
1989,349.54,,,,,,
1989,349.53,,,,,,
1989,349.19,,,,,,
1989,349.39,,,,,,
1989,349.42,,,,,,
1989,349.41,,,,,,
1989,349.34,,,,,,
1989,349.5,,,,,,
1989,349.47,,,,,,
1989,349.59,,,,,,
1989,349.38,,,,,,
1989,350.14,,,,,,
1989,350.14,,,,,,
1989,350.04,,,,,,
1989,349.99,,,,,,
1989,349.89,,,,,,
1989,349.93,,,,,,
1989,349.77,,,,,,
1989,349.95,,,,,,
1989,349.46,,,,,,
1989,349.48,,,,,,
1989,349.12,,,,,,
1989,349.17,,,,,,
1989,349.1,,,,,,
1989,349.08,,,,,,
1989,349.34,,,,,,
1989,349.12,,,,,,
1989,349.06,,,,,,
1989,350.52,,,,,,
1989,350.63,,,,,,
1989,350.24,,,,,,
1989,350.38,,,,,,
1989,350.38,,,,,,
1989,350.48,,,,,,
1989,350.23,,,,,,
1989,350.19,,,,,,
1989,350.81,,,,,,
1989,350.74,,,,,,
1989,350.65,,,,,,
1989,350.46,,,,,,
1989,350.3,,,,,,
1989,350.29,,,,,,
1989,350.32,,,,,,
1989,350.23,,,,,,
1989,351.26,,,,,,
1989,351.02,,,,,,
1989,350.78,,,,,,
1989,351,,,,,,
1989,350.57,,,,,,
1989,350.58,,,,,,
1989,350.69,,,,,,
1989,350.59,,,,,,
1989,350.99,,,,,,
1989,350.96,,,,,,
1989,351.06,,,,,,
1989,351.67,,,,,,
1989,351.02,,,,,,
1989,351,,,,,,
1989,350.96,,,,,,
1989,351.13,,,,,,
1989,352.62,,,,,,
1989,352.15,,,,,,
1989,351.98,,,,,,
1989,351.9,,,,,,
1989,351.42,,,,,,
1989,351.73,,,,,,
1989,351.79,,,,,,
1989,351.74,,,,,,
1989,352.8,,,,,,
1989,352.88,,,,,,
1989,352.95,,,,,,
1989,352.95,,,,,,
1989,353.04,,,,,,
1989,353.1,,,,,,
1989,352.9,,,,,,
1989,352.84,,,,,,
1989,352.19,,,,,,
1989,352.41,,,,,,
1989,352.2,,,,,,
1989,352.3,,,,,,
1989,352.51,,,,,,
1989,352.55,,,,,,
1989,352.59,,,,,,
1989,352.46,,,,,,
1989,352.68,,,,,,
1989,352.69,,,,,,
1989,352.67,,,,,,
1989,352.8,,,,,,
1989,352.72,,,,,,
1989,352.81,,,,,,
1989,352.85,,,,,,
1989,352.77,,,,,,
1989,352.56,,,,,,
1989,352.73,,,,,,
1989,352.72,,,,,,
1989,352.75,,,,,,
1989,352.65,,,,,,
1989,352.75,,,,,,
1989,352.6,,,,,,
1989,352.78,,,,,,
1989,352.85,,,,,,
1989,352.93,,,,,,
1989,352.76,,,,,,
1989,352.8,,,,,,
1989,353.25,,,,,,
1989,353.03,,,,,,
1989,352.91,,,,,,
1989,352.87,,,,,,
1990,354.55,,,,,,
1990,354.68,,,,,,
1990,354.74,,,,,,
1990,354.84,,,,,,
1990,354.66,,,,,,
1990,354.89,,,,,,
1990,353.62,,,,,,
1990,353.42,,,,,,
1990,353.42,,,,,,
1990,353.36,,,,,,
1990,353.62,,,,,,
1990,353.48,,,,,,
1990,353.57,,,,,,
1990,353.61,,,,,,
1990,354.01,,,,,,
1990,354.06,,,,,,
1990,354.13,,,,,,
1990,353.89,,,,,,
1990,353.67,,,,,,
1990,353.77,,,,,,
1990,353.81,,,,,,
1990,353.84,,,,,,
1990,353.93,,,,,,
1990,353.89,,,,,,
1990,354.4,,,,,,
1990,354.62,,,,,,
1990,354.41,,,,,,
1990,354.52,,,,,,
1990,354.42,,,,,,
1990,354.39,,,,,,
1990,354.65,,,,,,
1990,354.51,,,,,,
1990,356.11,,,,,,
1990,356.24,,,,,,
1990,355.87,,,,,,
1990,356,,,,,,
1990,356.06,,,,,,
1990,356.1,,,,,,
1990,355.87,,,,,,
1990,355.99,,,,,,
1990,355.59,,,,,,
1990,355.45,,,,,,
1990,355.3,,,,,,
1990,355.38,,,,,,
1990,355.36,,,,,,
1990,355.4,,,,,,
1990,355.63,,,,,,
1990,355.55,,,,,,
1990,374.17,,,,,,
1990,355.15,,,,,,
1990,354.85,,,,,,
1990,354.96,,,,,,
1990,355.62,,,,,,
1990,355.06,,,,,,
1990,354.84,,,,,,
1990,355.02,,,,,,
1990,355.14,,,,,,
1990,355.03,,,,,,
1990,355.15,,,,,,
1990,355.24,,,,,,
1990,355.58,,,,,,
1990,355.99,,,,,,
1990,356.71,,,,,,
1990,356.48,,,,,,
1990,356.29,,,,,,
1990,356.64,,,,,,
1990,356.7,,,,,,
1990,355.4,,,,,,
1990,355.25,,,,,,
1990,355.34,,,,,,
1990,-999.99,,,,,,
1990,355.47,,,,,,
1990,355.44,,,,,,
1990,356.66,,,,,,
1990,356.66,,,,,,
1990,358.32,,,,,,
1990,356.56,,,,,,
1990,356.75,,,,,,
1990,356.62,,,,,,
1990,357.58,,,,,,
1990,357.31,,,,,,
1990,357.49,,,,,,
1990,357.43,,,,,,
1990,357.45,,,,,,
1990,357.36,,,,,,
1990,356.55,,,,,,
1990,356.07,,,,,,
1990,355.94,,,,,,
1990,356.1,,,,,,
1990,356.22,,,,,,
1990,356.29,,,,,,
1990,356.53,,,,,,
1990,356.72,,,,,,
1990,356.51,,,,,,
1990,356.46,,,,,,
1990,356.87,,,,,,
1990,356.59,,,,,,
1990,356.89,,,,,,
1990,357.03,,,,,,
1990,357.01,,,,,,
1990,357.05,,,,,,
1990,357.09,,,,,,
1990,356.94,,,,,,
1990,357.48,,,,,,
1990,357.5,,,,,,
1990,360.17,,,,,,
1990,357.34,,,,,,
1990,357.52,,,,,,
1990,357.44,,,,,,
1990,357.11,,,,,,
1990,-999.99,,,,,,
1990,357,,,,,,
1990,-999.99,,,,,,
1990,356.82,,,,,,
1990,356.84,,,,,,
1990,356.91,,,,,,
1990,356.89,,,,,,
1990,356.87,,,,,,
1990,356.89,,,,,,
1990,362.91,,,,,,
1990,357.86,,,,,,
1990,356.92,,,,,,
1990,356.94,,,,,,
1990,358.34,,,,,,
1990,358.73,,,,,,
1990,358.51,,,,,,
1990,358.87,,,,,,
1990,357.22,,,,,,
1990,356.72,,,,,,
1990,357.35,,,,,,
1990,357.32,,,,,,
1990,357.35,,,,,,
1990,357.54,,,,,,
1990,357.61,,,,,,
1990,357.64,,,,,,
1990,357.03,,,,,,
1990,357.12,,,,,,
1990,357.05,,,,,,
1990,356.97,,,,,,
1990,357.1,,,,,,
1990,357.04,,,,,,
1990,356.15,,,,,,
1990,356.12,,,,,,
1990,356.48,,,,,,
1990,356.29,,,,,,
1990,356.44,,,,,,
1990,356.24,,,,,,
1990,355.88,,,,,,
1990,355.99,,,,,,
1990,355.97,,,,,,
1990,355.86,,,,,,
1990,355.95,,,,,,
1990,355.94,,,,,,
1990,355.77,,,,,,
1990,355.71,,,,,,
1990,355.79,,,,,,
