sample_year,analysis_value,,,,,,
1998,91.61,,,,,,
1998,90.51,,,,,,
1998,105.95,,,,,,
1998,104.49,,,,,,
1998,102.12,,,,,,
1998,101.6,,,,,,
1998,107.11,,,,,,
1998,106.46,,,,,,
1998,110.05,,,,,,
1998,110.52,,,,,,
1998,120.82,,,,,,
1998,119.52,,,,,,
1998,135.05,,,,,,
1998,138.31,,,,,,
1998,136.23,,,,,,
1998,135.27,,,,,,
1998,128.19,,,,,,
1998,128.2,,,,,,
1998,127.9,,,,,,
1998,127.64,,,,,,
1998,124.88,,,,,,
1998,124,,,,,,
1998,118.81,,,,,,
1998,118.41,,,,,,
1998,125,,,,,,
1998,124.61,,,,,,
1998,108.4,,,,,,
1998,108.24,,,,,,
1998,108.52,,,,,,
1998,107.13,,,,,,
1999,105.51,,,,,,
1999,105,,,,,,
1999,102.83,,,,,,
1999,103.19,,,,,,
1999,107.6,,,,,,
1999,106.72,,,,,,
1999,105.11,,,,,,
1999,104.58,,,,,,
1999,108.39,,,,,,
1999,107.09,,,,,,
1999,105.51,,,,,,
1999,105.24,,,,,,
1999,127.12,,,,,,
1999,128.15,,,,,,
1999,137.06,,,,,,
1999,135.43,,,,,,
1999,122.55,,,,,,
1999,123.24,,,,,,
1999,127.61,,,,,,
1999,126.44,,,,,,
1999,112.29,,,,,,
1999,111.65,,,,,,
1999,131.38,,,,,,
1999,129.3,,,,,,
1999,88.59,,,,,,
1999,88.53,,,,,,
1999,90.27,,,,,,
1999,89.75,,,,,,
1999,104.75,,,,,,
1999,104.26,,,,,,
1999,104.7,,,,,,
1999,105.88,,,,,,
1999,78.73,,,,,,
1999,78,,,,,,
1999,75.12,,,,,,
1999,74.59,,,,,,
1999,166.5,,,,,,
1999,169.15,,,,,,
1999,163.49,,,,,,
1999,162.1,,,,,,
1999,102.58,,,,,,
1999,101.67,,,,,,
1999,127.99,,,,,,
1999,128.86,,,,,,
1999,119.29,,,,,,
1999,120.07,,,,,,
1999,123.73,,,,,,
1999,122.73,,,,,,
1999,156.1,,,,,,
1999,156.59,,,,,,
1999,149.44,,,,,,
1999,148.77,,,,,,
1999,157.8,,,,,,
1999,158.38,,,,,,
1999,153.71,,,,,,
1999,153.27,,,,,,
1999,140.08,,,,,,
1999,140.43,,,,,,
1999,139.17,,,,,,
1999,137.98,,,,,,
1999,87.63,,,,,,
1999,87.73,,,,,,
1999,81.65,,,,,,
1999,81.84,,,,,,
1999,101.6,,,,,,
1999,100.62,,,,,,
1999,97.97,,,,,,
1999,98.44,,,,,,
1999,115.49,,,,,,
1999,115.24,,,,,,
1999,112.24,,,,,,
1999,110.68,,,,,,
1999,98,,,,,,
1999,96.69,,,,,,
1999,91.11,,,,,,
1999,90.22,,,,,,
1999,86.61,,,,,,
1999,87.28,,,,,,
1999,89.45,,,,,,
1999,89.22,,,,,,
1999,89.38,,,,,,
1999,87.82,,,,,,
1999,86,,,,,,
1999,88.06,,,,,,
1999,102.35,,,,,,
1999,102.14,,,,,,
1999,104.69,,,,,,
1999,104.5,,,,,,
1999,75.05,,,,,,
1999,76.69,,,,,,
1999,70.04,,,,,,
1999,71.08,,,,,,
1999,83.77,,,,,,
1999,82.73,,,,,,
1999,81.16,,,,,,
1999,78.81,,,,,,
1999,88.82,,,,,,
1999,90,,,,,,
1999,83.36,,,,,,
1999,82.38,,,,,,
1999,93.62,,,,,,
1999,93.61,,,,,,
1999,90.03,,,,,,
1999,88.73,,,,,,
1999,65.27,,,,,,
1999,66.93,,,,,,
1999,71.88,,,,,,
1999,71.45,,,,,,
1999,70.1,,,,,,
1999,69.32,,,,,,
1999,65.58,,,,,,
1999,65.59,,,,,,
1999,69.79,,,,,,
1999,68.18,,,,,,
1999,69.7,,,,,,
1999,68.26,,,,,,
1999,65.56,,,,,,
1999,64.09,,,,,,
1999,60.67,,,,,,
1999,60.08,,,,,,
1999,71.58,,,,,,
1999,70.04,,,,,,
1999,67.13,,,,,,
1999,-999.99,,,,,,
1999,68.28,,,,,,
1999,67.6,,,,,,
1999,66.1,,,,,,
1999,65.78,,,,,,
1999,72.35,,,,,,
1999,71.75,,,,,,
1999,62.73,,,,,,
1999,63.32,,,,,,
1999,85.8,,,,,,
1999,86.75,,,,,,
1999,80.44,,,,,,
1999,82.64,,,,,,
1999,86.04,,,,,,
1999,84.56,,,,,,
1999,79.79,,,,,,
1999,79.27,,,,,,
1999,73.28,,,,,,
1999,70.77,,,,,,
1999,68.38,,,,,,
1999,69.27,,,,,,
1999,93.65,,,,,,
1999,96.01,,,,,,
1999,104.42,,,,,,
1999,103.27,,,,,,
1999,83.94,,,,,,
1999,82.56,,,,,,
1999,77.57,,,,,,
1999,78.96,,,,,,
1999,67.29,,,,,,
1999,64.89,,,,,,
1999,71.3,,,,,,
1999,70.63,,,,,,
1999,84.32,,,,,,
1999,84.59,,,,,,
1999,87.25,,,,,,
1999,85.62,,,,,,
1999,87.18,,,,,,
1999,84.99,,,,,,
1999,79.85,,,,,,
1999,80.95,,,,,,
1999,88.29,,,,,,
1999,86.84,,,,,,
1999,82.75,,,,,,
1999,83.47,,,,,,
1999,73.83,,,,,,
1999,73.18,,,,,,
1999,76.46,,,,,,
1999,76.47,,,,,,
1999,105.73,,,,,,
1999,102.93,,,,,,
1999,102.11,,,,,,
1999,103.25,,,,,,
1999,82.22,,,,,,
1999,81.95,,,,,,
1999,79.37,,,,,,
1999,78.9,,,,,,
1999,92.78,,,,,,
1999,92.48,,,,,,
1999,91.8,,,,,,
1999,89.99,,,,,,
1999,103.03,,,,,,
1999,101.02,,,,,,
1999,99.89,,,,,,
1999,99.86,,,,,,
1999,95.81,,,,,,
1999,95.83,,,,,,
1999,92.98,,,,,,
1999,92.56,,,,,,
1999,97.42,,,,,,
1999,97.46,,,,,,
1999,92.83,,,,,,
1999,94.65,,,,,,
1999,94.95,,,,,,
1999,92.01,,,,,,
1999,95.35,,,,,,
1999,94.36,,,,,,
1999,116.12,,,,,,
1999,114.38,,,,,,
1999,111.86,,,,,,
1999,110.07,,,,,,
2000,97.45,,,,,,
2000,99.18,,,,,,
2000,100.23,,,,,,
2000,99.47,,,,,,
2000,89.33,,,,,,
2000,90.3,,,,,,
2000,93.5,,,,,,
2000,92.37,,,,,,
2000,132.16,,,,,,
2000,131.18,,,,,,
2000,131.37,,,,,,
2000,131,,,,,,
2000,145.57,,,,,,
2000,144.12,,,,,,
2000,141.48,,,,,,
2000,142.13,,,,,,
2000,98.15,,,,,,
2000,97.07,,,,,,
2000,97.41,,,,,,
2000,97.01,,,,,,
2000,105.24,,,,,,
2000,104.44,,,,,,
2000,117.34,,,,,,
2000,116.67,,,,,,
2000,97.07,,,,,,
2000,96.89,,,,,,
2000,98.42,,,,,,
2000,96.96,,,,,,
2000,123.45,,,,,,
2000,123.18,,,,,,
2000,120.64,,,,,,
2000,122.19,,,,,,
2000,128.98,,,,,,
2000,128.99,,,,,,
2000,127.14,,,,,,
2000,126.89,,,,,,
2000,84.35,,,,,,
2000,83.92,,,,,,
2000,84.18,,,,,,
2000,82.14,,,,,,
2000,141.42,,,,,,
2000,143.18,,,,,,
2000,141.82,,,,,,
2000,146.25,,,,,,
2000,114.4,,,,,,
2000,116.43,,,,,,
2000,117.41,,,,,,
2000,118.75,,,,,,
2000,106.65,,,,,,
2000,105.27,,,,,,
2000,107.56,,,,,,
2000,107.13,,,,,,
2000,107.09,,,,,,
2000,-999.99,,,,,,
2000,107.9,,,,,,
2000,105.86,,,,,,
2000,196.41,,,,,,
2000,196.38,,,,,,
2000,147.48,,,,,,
2000,151.72,,,,,,
2000,116.01,,,,,,
2000,114.39,,,,,,
2000,112.75,,,,,,
2000,112.49,,,,,,
2000,108.38,,,,,,
2000,107.18,,,,,,
2000,105.55,,,,,,
2000,104.09,,,,,,
2000,84.12,,,,,,
2000,82.63,,,,,,
2000,79.96,,,,,,
2000,80.12,,,,,,
2000,96.37,,,,,,
2000,97.72,,,,,,
2000,89.43,,,,,,
2000,87.15,,,,,,
2000,85.44,,,,,,
2000,83.7,,,,,,
2000,-999.99,,,,,,
2000,79.99,,,,,,
2000,-999.99,,,,,,
2000,80.63,,,,,,
2000,78.9,,,,,,
2000,79.17,,,,,,
2000,88.4,,,,,,
2000,86.72,,,,,,
2000,88.4,,,,,,
2000,85.04,,,,,,
2000,97.91,,,,,,
2000,97.06,,,,,,
2000,92.71,,,,,,
2000,91.68,,,,,,
2000,79.33,,,,,,
2000,78.36,,,,,,
2000,71.68,,,,,,
2000,73.18,,,,,,
2000,89.95,,,,,,
2000,88.76,,,,,,
2000,89.92,,,,,,
2000,88.94,,,,,,
2000,78.04,,,,,,
2000,77.3,,,,,,
2000,74.43,,,,,,
2000,73.86,,,,,,
2000,76.71,,,,,,
2000,76.28,,,,,,
2000,76.53,,,,,,
2000,75.69,,,,,,
2000,71.23,,,,,,
2000,69.09,,,,,,
2000,65.96,,,,,,
2000,66.02,,,,,,
2000,67.25,,,,,,
2000,66.75,,,,,,
2000,65.02,,,,,,
2000,63.64,,,,,,
2000,72.43,,,,,,
2000,71.97,,,,,,
2000,70.36,,,,,,
2000,70.62,,,,,,
2000,77.36,,,,,,
2000,76.3,,,,,,
2000,71.04,,,,,,
2000,70.9,,,,,,
2000,78.98,,,,,,
2000,78.09,,,,,,
2000,73.64,,,,,,
2000,74.36,,,,,,
2000,69.02,,,,,,
2000,68.04,,,,,,
2000,67.56,,,,,,
2000,66.32,,,,,,
2000,64.58,,,,,,
2000,64.01,,,,,,
2000,62.66,,,,,,
2000,62.27,,,,,,
2000,67.34,,,,,,
2000,65.9,,,,,,
2000,62.67,,,,,,
2000,62.4,,,,,,
2000,65.21,,,,,,
2000,63.73,,,,,,
2000,61.8,,,,,,
2000,63.01,,,,,,
2000,70.29,,,,,,
2000,68.97,,,,,,
2000,70.65,,,,,,
2000,69.42,,,,,,
2000,70.92,,,,,,
2000,70.16,,,,,,
2000,65.26,,,,,,
2000,65.38,,,,,,
2000,17.69,,,,,,
2000,76.35,,,,,,
2000,74.76,,,,,,
2000,72.38,,,,,,
2000,70.83,,,,,,
2000,96.25,,,,,,
2000,95.77,,,,,,
2000,80.31,,,,,,
2000,81.68,,,,,,
2000,81.05,,,,,,
2000,86.1,,,,,,
2000,84.91,,,,,,
2000,83.04,,,,,,
2000,82.43,,,,,,
2000,79.83,,,,,,
2000,80.57,,,,,,
2000,94.52,,,,,,
2000,93.28,,,,,,
2000,94.15,,,,,,
2000,93.58,,,,,,
2000,79.28,,,,,,
2000,79.41,,,,,,
2000,76.42,,,,,,
2000,76.06,,,,,,
2000,87.87,,,,,,
2000,88.3,,,,,,
2000,84.71,,,,,,
2000,85.04,,,,,,
2000,90.43,,,,,,
2000,89.63,,,,,,
2000,88.41,,,,,,
2000,86.87,,,,,,
2000,87.66,,,,,,
2000,86.36,,,,,,
2000,87.27,,,,,,
2000,85.59,,,,,,
2000,99.22,,,,,,
2000,98.26,,,,,,
2000,100.96,,,,,,
2000,101.19,,,,,,
2001,102.58,,,,,,
2001,101.68,,,,,,
2001,100.65,,,,,,
2001,100.73,,,,,,
2001,92.79,,,,,,
2001,91.82,,,,,,
2001,93.96,,,,,,
2001,93.87,,,,,,
2001,111.68,,,,,,
2001,108.3,,,,,,
2001,101.57,,,,,,
2001,132.02,,,,,,
2001,131.58,,,,,,
2001,124.05,,,,,,
2001,120.4,,,,,,
2001,107.16,,,,,,
2001,104.95,,,,,,
2001,96.55,,,,,,
2001,96.39,,,,,,
2001,78.25,,,,,,
2001,79.32,,,,,,
2001,80.02,,,,,,
2001,77.6,,,,,,
2001,159.88,,,,,,
2001,160.74,,,,,,
2001,184.41,,,,,,
2001,182.26,,,,,,
2001,115.16,,,,,,
2001,114.75,,,,,,
2001,108.24,,,,,,
2001,109.7,,,,,,
2001,126.14,,,,,,
2001,123.04,,,,,,
2001,122.12,,,,,,
2001,122.34,,,,,,
2001,123.9,,,,,,
2001,123.09,,,,,,
2001,127.18,,,,,,
2001,126.13,,,,,,
2001,139.4,,,,,,
2001,138.68,,,,,,
2001,135.38,,,,,,
2001,134.77,,,,,,
2001,131.53,,,,,,
2001,131.87,,,,,,
2001,132,,,,,,
2001,132.43,,,,,,
2001,101.04,,,,,,
2001,99.7,,,,,,
2001,-999.99,,,,,,
2001,99.59,,,,,,
2001,104.92,,,,,,
2001,104.45,,,,,,
2001,106.89,,,,,,
2001,104.6,,,,,,
2001,143.24,,,,,,
2001,141.04,,,,,,
2001,142.78,,,,,,
2001,140.96,,,,,,
2001,126.37,,,,,,
2001,124.31,,,,,,
2001,128.51,,,,,,
2001,129.12,,,,,,
2001,112.56,,,,,,
2001,110.43,,,,,,
2001,110.22,,,,,,
2001,119.35,,,,,,
2001,117.56,,,,,,
2001,117.33,,,,,,
2001,116.79,,,,,,
2001,106.82,,,,,,
2001,106.42,,,,,,
2001,108,,,,,,
2001,106.8,,,,,,
2001,87.77,,,,,,
2001,87.14,,,,,,
2001,85.47,,,,,,
2001,85.3,,,,,,
2001,98.5,,,,,,
2001,94.83,,,,,,
2001,92.79,,,,,,
2001,90.49,,,,,,
2001,93.26,,,,,,
2001,91.63,,,,,,
2001,90.63,,,,,,
2001,90.5,,,,,,
2001,92.62,,,,,,
2001,91.93,,,,,,
2001,87.9,,,,,,
2001,87.54,,,,,,
2001,80.47,,,,,,
2001,78.94,,,,,,
2001,79.16,,,,,,
2001,77.41,,,,,,
2001,86.35,,,,,,
2001,84.93,,,,,,
2001,84.85,,,,,,
2001,84,,,,,,
2001,79.56,,,,,,
2001,78.35,,,,,,
2001,75.22,,,,,,
2001,76.6,,,,,,
2001,65.99,,,,,,
2001,65.87,,,,,,
2001,68.93,,,,,,
2001,68.08,,,,,,
2001,82.68,,,,,,
2001,81.93,,,,,,
2001,76.23,,,,,,
2001,75.91,,,,,,
2001,82.18,,,,,,
2001,81.35,,,,,,
2001,79.8,,,,,,
2001,79.19,,,,,,
2001,73.93,,,,,,
2001,72.93,,,,,,
2001,69.76,,,,,,
2001,69.35,,,,,,
2001,73.8,,,,,,
2001,70.76,,,,,,
2001,67.58,,,,,,
2001,66.89,,,,,,
2001,64.8,,,,,,
2001,62.78,,,,,,
2001,60.9,,,,,,
2001,60.53,,,,,,
2001,67.67,,,,,,
2001,66.16,,,,,,
2001,62.52,,,,,,
2001,63.61,,,,,,
2001,64.9,,,,,,
2001,62.88,,,,,,
2001,61.4,,,,,,
2001,60.71,,,,,,
2001,69.19,,,,,,
2001,69.39,,,,,,
2001,67.25,,,,,,
2001,63.94,,,,,,
2001,65.27,,,,,,
2001,64.08,,,,,,
2001,62.97,,,,,,
2001,62.55,,,,,,
2001,64.82,,,,,,
2001,63.3,,,,,,
2001,61.85,,,,,,
2001,61.61,,,,,,
2001,84.36,,,,,,
2001,84.29,,,,,,
2001,79.36,,,,,,
2001,78.89,,,,,,
2001,110.5,,,,,,
2001,110.03,,,,,,
2001,75.52,,,,,,
2001,72.99,,,,,,
2001,87.68,,,,,,
2001,88.42,,,,,,
2001,87.45,,,,,,
2001,81.03,,,,,,
2001,80.76,,,,,,
2001,75.19,,,,,,
2001,77.62,,,,,,
2001,70.12,,,,,,
2001,69.54,,,,,,
2001,65.9,,,,,,
2001,65.35,,,,,,
2001,90.68,,,,,,
2001,90.48,,,,,,
2001,90.14,,,,,,
2001,87.9,,,,,,
2001,78.97,,,,,,
2001,77.87,,,,,,
2001,76.36,,,,,,
2001,76.52,,,,,,
2001,114.27,,,,,,
2001,112.76,,,,,,
2001,109.37,,,,,,
2001,109.69,,,,,,
2001,78.35,,,,,,
2001,78.04,,,,,,
2001,78.98,,,,,,
2001,79.37,,,,,,
2001,105.2,,,,,,
2001,102.89,,,,,,
2001,96.75,,,,,,
2001,97.51,,,,,,
2001,124.79,,,,,,
2001,124.95,,,,,,
2001,124.31,,,,,,
2001,124.47,,,,,,
2001,91.2,,,,,,
2001,91.8,,,,,,
2001,86.64,,,,,,
2001,86.23,,,,,,
2001,109.37,,,,,,
2001,106.95,,,,,,
2001,102.3,,,,,,
2001,103.14,,,,,,
2002,92.25,,,,,,
2002,91.61,,,,,,
2002,88.72,,,,,,
2002,87.62,,,,,,
2002,101.83,,,,,,
2002,98.88,,,,,,
2002,95.3,,,,,,
2002,96.32,,,,,,
2002,115.48,,,,,,
2002,114.14,,,,,,
2002,111.99,,,,,,
2002,111.64,,,,,,
2002,98.81,,,,,,
2002,98.64,,,,,,
2002,95.8,,,,,,
2002,95.64,,,,,,
2002,91.35,,,,,,
2002,91.59,,,,,,
2002,93.38,,,,,,
2002,92.35,,,,,,
2002,87.94,,,,,,
2002,86.96,,,,,,
2002,83.37,,,,,,
2002,83.93,,,,,,
2002,102.65,,,,,,
2002,100.99,,,,,,
2002,95.78,,,,,,
2002,94.67,,,,,,
2002,89.95,,,,,,
2002,88.63,,,,,,
2002,92.54,,,,,,
2002,91.56,,,,,,
2002,108.62,,,,,,
2002,106.79,,,,,,
2002,101.4,,,,,,
2002,101.04,,,,,,
2002,90.67,,,,,,
2002,90.55,,,,,,
2002,94.26,,,,,,
2002,91.6,,,,,,
2002,116.54,,,,,,
2002,116.28,,,,,,
2002,114.91,,,,,,
2002,115.15,,,,,,
2002,140.54,,,,,,
2002,138.24,,,,,,
2002,133.97,,,,,,
2002,136.58,,,,,,
2002,114.6,,,,,,
2002,113.4,,,,,,
2002,111.43,,,,,,
2002,110.77,,,,,,
2002,83.45,,,,,,
2002,82.74,,,,,,
2002,80.34,,,,,,
2002,80.03,,,,,,
2002,92.96,,,,,,
2002,96.76,,,,,,
2002,90.35,,,,,,
2002,91.56,,,,,,
2002,113.07,,,,,,
2002,111.09,,,,,,
2002,104.78,,,,,,
2002,105.8,,,,,,
2002,120.64,,,,,,
2002,120.73,,,,,,
2002,122.53,,,,,,
2002,122.27,,,,,,
2002,119.43,,,,,,
2002,117.24,,,,,,
2002,114.81,,,,,,
2002,113.45,,,,,,
2002,81.98,,,,,,
2002,81.28,,,,,,
2002,78.64,,,,,,
2002,79.26,,,,,,
2002,88.11,,,,,,
2002,85.52,,,,,,
2002,84.89,,,,,,
2002,85.82,,,,,,
2002,72.03,,,,,,
2002,106.05,,,,,,
2002,103.56,,,,,,
2002,95.39,,,,,,
2002,95.42,,,,,,
2002,100.37,,,,,,
2002,97.45,,,,,,
2002,88.22,,,,,,
2002,89.26,,,,,,
2002,115.49,,,,,,
2002,114.06,,,,,,
2002,99.53,,,,,,
2002,96.37,,,,,,
2002,95.19,,,,,,
2002,93.64,,,,,,
2002,89.41,,,,,,
2002,89.75,,,,,,
2002,84.27,,,,,,
2002,83.24,,,,,,
2002,79.98,,,,,,
2002,79.63,,,,,,
2002,84.99,,,,,,
2002,81.02,,,,,,
2002,75.43,,,,,,
2002,76.58,,,,,,
2002,95,,,,,,
2002,92.24,,,,,,
2002,87.01,,,,,,
2002,85.96,,,,,,
2002,73.76,,,,,,
2002,71.95,,,,,,
2002,70.94,,,,,,
2002,69.07,,,,,,
2002,72.61,,,,,,
2002,70.79,,,,,,
2002,67.52,,,,,,
2002,67.69,,,,,,
2002,74.46,,,,,,
2002,72.41,,,,,,
2002,71.48,,,,,,
2002,68.13,,,,,,
2002,63.48,,,,,,
2002,63.33,,,,,,
2002,68.26,,,,,,
2002,66.23,,,,,,
2002,80.82,,,,,,
2002,78.66,,,,,,
2002,75.33,,,,,,
2002,75.63,,,,,,
2002,69.56,,,,,,
2002,68.74,,,,,,
2002,68.3,,,,,,
2002,67.65,,,,,,
2002,65.91,,,,,,
2002,64.56,,,,,,
2002,61.42,,,,,,
2002,61.09,,,,,,
2002,80.27,,,,,,
2002,78.16,,,,,,
2002,73.12,,,,,,
2002,73.17,,,,,,
2002,92.29,,,,,,
2002,90.25,,,,,,
2002,85.69,,,,,,
2002,87.12,,,,,,
2002,92.19,,,,,,
2002,88.34,,,,,,
2002,86.31,,,,,,
2002,86.01,,,,,,
2002,92.93,,,,,,
2002,92.62,,,,,,
2002,86.39,,,,,,
2002,84.89,,,,,,
2002,98.4,,,,,,
2002,97.56,,,,,,
2002,80.33,,,,,,
2002,79.54,,,,,,
2002,102.06,,,,,,
2002,99.27,,,,,,
2002,96.68,,,,,,
2002,95.72,,,,,,
2002,77.49,,,,,,
2002,75.13,,,,,,
2002,76.82,,,,,,
2002,77.83,,,,,,
2002,104.44,,,,,,
2002,102.73,,,,,,
2002,129.03,,,,,,
2002,129.03,,,,,,
2002,122.82,,,,,,
2002,123.74,,,,,,
2002,106.97,,,,,,
2002,106.23,,,,,,
2002,101.61,,,,,,
2002,102.39,,,,,,
2002,89.78,,,,,,
2002,86.99,,,,,,
2002,85.76,,,,,,
2002,84.28,,,,,,
2002,124.35,,,,,,
2002,122.61,,,,,,
2002,120.12,,,,,,
2002,124.15,,,,,,
2002,110.17,,,,,,
2002,108.15,,,,,,
2002,106.74,,,,,,
2002,105.66,,,,,,
2002,105.72,,,,,,
2002,105.76,,,,,,
2002,111.07,,,,,,
2002,108.13,,,,,,
2002,120.68,,,,,,
2002,118.42,,,,,,
2002,115.66,,,,,,
2002,116.22,,,,,,
2002,107.42,,,,,,
2002,107.54,,,,,,
2002,99.99,,,,,,
2002,100.84,,,,,,
2002,94.94,,,,,,
2002,93.55,,,,,,
2002,98.94,,,,,,
2002,98.73,,,,,,
2003,102.69,,,,,,
2003,103.68,,,,,,
2003,99.47,,,,,,
2003,98.28,,,,,,
2003,103.23,,,,,,
2003,100.83,,,,,,
2003,98.03,,,,,,
2003,97.31,,,,,,
2003,132.05,,,,,,
2003,130.9,,,,,,
2003,128.19,,,,,,
2003,126.96,,,,,,
2003,108.64,,,,,,
2003,107.55,,,,,,
2003,106.45,,,,,,
2003,106.36,,,,,,
2003,101.79,,,,,,
2003,101.81,,,,,,
2003,100.19,,,,,,
2003,99.77,,,,,,
2003,107.09,,,,,,
2003,102.72,,,,,,
2003,97.96,,,,,,
2003,96.62,,,,,,
2003,150.83,,,,,,
2003,149.37,,,,,,
2003,146.68,,,,,,
2003,146.21,,,,,,
2003,118.03,,,,,,
2003,117.51,,,,,,
2003,111.5,,,,,,
2003,112.28,,,,,,
2003,132.82,,,,,,
2003,130.89,,,,,,
2003,122.4,,,,,,
2003,122.29,,,,,,
2003,138.97,,,,,,
2003,137.19,,,,,,
2003,132.35,,,,,,
2003,132.12,,,,,,
2003,121.31,,,,,,
2003,119.98,,,,,,
2003,117.1,,,,,,
2003,119.21,,,,,,
2003,137.66,,,,,,
2003,134.39,,,,,,
2003,126.44,,,,,,
2003,127.54,,,,,,
2003,133.01,,,,,,
2003,130.57,,,,,,
2003,126.82,,,,,,
2003,126.21,,,,,,
2003,114.28,,,,,,
2003,111.88,,,,,,
2003,118.66,,,,,,
2003,118.33,,,,,,
2003,140.8,,,,,,
2003,138.54,,,,,,
2003,133.63,,,,,,
2003,134.17,,,,,,
2003,131.11,,,,,,
2003,130.68,,,,,,
2003,126.55,,,,,,
2003,129,,,,,,
2003,126.85,,,,,,
2003,124.58,,,,,,
2003,122.47,,,,,,
2003,121.82,,,,,,
2003,124.74,,,,,,
2003,123.11,,,,,,
2003,118.36,,,,,,
2003,119.13,,,,,,
2003,94.59,,,,,,
2003,92.63,,,,,,
2003,93.04,,,,,,
2003,88.02,,,,,,
2003,124.95,,,,,,
2003,120.43,,,,,,
2003,121.38,,,,,,
2003,121.62,,,,,,
2003,113.9,,,,,,
2003,114.61,,,,,,
2003,111.84,,,,,,
2003,111.08,,,,,,
2003,113.36,,,,,,
2003,110.28,,,,,,
2003,98.77,,,,,,
2003,96.39,,,,,,
2003,92.61,,,,,,
2003,91.29,,,,,,
2003,133.05,,,,,,
2003,129.59,,,,,,
2003,111.24,,,,,,
2003,111.17,,,,,,
2003,107.27,,,,,,
2003,107.6,,,,,,
2003,115.17,,,,,,
2003,112.98,,,,,,
2003,85.77,,,,,,
2003,83.45,,,,,,
2003,79.59,,,,,,
2003,80.62,,,,,,
2003,90.5,,,,,,
2003,87.51,,,,,,
2003,112.79,,,,,,
2003,110.74,,,,,,
2003,110.2,,,,,,
2003,108.64,,,,,,
2003,106.73,,,,,,
2003,102.95,,,,,,
2003,155.71,,,,,,
2003,154.22,,,,,,
2003,124.76,,,,,,
2003,122.6,,,,,,
2003,148.46,,,,,,
2003,145.96,,,,,,
2003,139.78,,,,,,
2003,138.44,,,,,,
2003,79.34,,,,,,
2003,79.08,,,,,,
2003,75.82,,,,,,
2003,79.39,,,,,,
2003,77.84,,,,,,
2003,70.61,,,,,,
2003,70.86,,,,,,
2003,70.46,,,,,,
2003,69.71,,,,,,
2003,68.18,,,,,,
2003,67.7,,,,,,
2003,72.91,,,,,,
2003,71.11,,,,,,
2003,67.2,,,,,,
2003,66.69,,,,,,
2003,73.27,,,,,,
2003,70.91,,,,,,
2003,67.06,,,,,,
2003,66.29,,,,,,
2003,74.16,,,,,,
2003,71.4,,,,,,
2003,70.97,,,,,,
2003,69.92,,,,,,
2003,93.06,,,,,,
2003,91.68,,,,,,
2003,85.5,,,,,,
2003,84.93,,,,,,
2003,89.47,,,,,,
2003,87.48,,,,,,
2003,84.09,,,,,,
2003,84.28,,,,,,
2003,95.21,,,,,,
2003,93.02,,,,,,
2003,90.81,,,,,,
2003,90.88,,,,,,
2003,76.77,,,,,,
2003,75.33,,,,,,
2003,70.66,,,,,,
2003,70.18,,,,,,
2003,75.75,,,,,,
2003,73.41,,,,,,
2003,67.93,,,,,,
2003,67.43,,,,,,
2003,96.6,,,,,,
2003,96.2,,,,,,
2003,103.01,,,,,,
2003,101.35,,,,,,
2003,97.27,,,,,,
2003,96.47,,,,,,
2003,92.61,,,,,,
2003,92.59,,,,,,
2003,86.4,,,,,,
2003,84.9,,,,,,
2003,80.04,,,,,,
2003,79.34,,,,,,
2003,85.69,,,,,,
2003,84.1,,,,,,
2003,78.89,,,,,,
2003,79.16,,,,,,
2003,107.51,,,,,,
2003,106.91,,,,,,
2003,139.41,,,,,,
2003,137.65,,,,,,
2003,125.8,,,,,,
2003,126.75,,,,,,
2003,115.71,,,,,,
2003,114.12,,,,,,
2003,114.94,,,,,,
2003,114.62,,,,,,
2003,82.31,,,,,,
2003,81.73,,,,,,
2003,83.17,,,,,,
2003,84.37,,,,,,
2003,77.37,,,,,,
2003,76.64,,,,,,
2003,73.88,,,,,,
2003,73.59,,,,,,
2003,95.35,,,,,,
2003,93.31,,,,,,
2003,96.18,,,,,,
2003,94.93,,,,,,
2003,93.21,,,,,,
2003,93.98,,,,,,
2003,100.73,,,,,,
2003,97.32,,,,,,
2003,103.3,,,,,,
2003,101.72,,,,,,
2003,109.47,,,,,,
2003,96.46,,,,,,
2003,87.44,,,,,,
2003,85.62,,,,,,
2003,83.73,,,,,,
2003,81.2,,,,,,
2004,94.79,,,,,,
2004,93.19,,,,,,
2004,87.97,,,,,,
2004,88.02,,,,,,
2004,91.07,,,,,,
2004,90.67,,,,,,
2004,85.68,,,,,,
2004,85.78,,,,,,
2004,96.32,,,,,,
2004,94.69,,,,,,
2004,90.6,,,,,,
2004,90.78,,,,,,
2004,105.65,,,,,,
2004,103.49,,,,,,
2004,101.36,,,,,,
2004,101.1,,,,,,
2004,106.31,,,,,,
2004,105.07,,,,,,
2004,102.69,,,,,,
2004,102.32,,,,,,
2004,187.45,,,,,,
2004,186.45,,,,,,
2004,179.8,,,,,,
2004,179.58,,,,,,
2004,107.99,,,,,,
2004,105.6,,,,,,
2004,100.2,,,,,,
2004,100.04,,,,,,
2004,93.81,,,,,,
2004,92.67,,,,,,
2004,89.38,,,,,,
2004,89.33,,,,,,
2004,97.82,,,,,,
2004,96.43,,,,,,
2004,94.45,,,,,,
2004,93.97,,,,,,
2004,142.83,,,,,,
2004,143.35,,,,,,
2004,139.87,,,,,,
2004,139.58,,,,,,
